Date,Open,High,Low,Close,Volume,marketCap
2018/12/21,4133.7,4198.43,3850.95,3896.54,7206015706,67937650255
2018/12/22,3898.08,4014.18,3855.74,4014.18,5605823233,69997508295
2018/12/23,4020.99,4085.72,3976.41,3998.98,6151275490,69741217417
2018/12/24,4000.33,4271.79,4000.33,4078.6,7240968501,71137548589
2018/12/25,4081.03,4089.56,3760.02,3815.49,6158207293,66556033172
2018/12/26,3819.67,3893.36,3769.86,3857.3,5326547918,67292819465
2018/12/27,3854.69,3874.42,3645.45,3654.83,5130222366,63768757101
2018/12/28,3653.13,3956.14,3642.63,3923.92,5631554348,68471837969
2018/12/29,3932.49,3963.76,3820.41,3820.41,4991655917,66672244158
2018/12/30,3822.38,3901.91,3797.22,3865.95,4770578575,67475512827
2018/12/31,3866.84,3868.74,3725.87,3742.7,4661840806,65331499158
2019/1/1,3746.71,3850.91,3707.23,3843.52,4324200990,67098634181
2019/1/2,3849.22,3947.98,3817.41,3943.41,5244856836,68849856732
2019/1/3,3931.05,3935.69,3826.22,3836.74,4530215219,66994920903
2019/1/4,3832.04,3865.93,3783.85,3857.72,4847965467,67368333500
2019/1/5,3851.97,3904.9,3836.9,3845.19,5137609824,67157570935
2019/1/6,3836.52,4093.3,3826.51,4076.63,5597027440,71206795853
2019/1/7,4078.59,4092.61,4020.89,4025.25,5228625637,70316305580
2019/1/8,4028.47,4109.02,3996.96,4030.85,5306593305,70422743854
2019/1/9,4031.55,4068.4,4022.66,4035.3,5115905225,70508733459
2019/1/10,4034.41,4064.07,3659.17,3678.92,6874143796,64288932886
2019/1/11,3674.02,3713.88,3653.07,3687.37,5538712865,64443301117
2019/1/12,3686.97,3698.98,3653.81,3661.3,4778170883,63994140882
2019/1/13,3658.87,3674.76,3544.93,3552.95,4681302466,62106461671
2019/1/14,3557.31,3727.84,3552.29,3706.05,5651384490,64789619995
2019/1/15,3704.22,3720.15,3619.95,3630.68,5537192302,63477817959
2019/1/16,3631.51,3685.78,3624.67,3655.01,5394457145,63909348776
2019/1/17,3651.87,3680.14,3621.96,3678.56,5464420383,64327048255
2019/1/18,3677.99,3682.52,3637.08,3657.84,5002961727,63970991867
2019/1/19,3652.38,3758.53,3652.38,3728.57,5955691380,65214103659
2019/1/20,3725.45,3743.39,3583.02,3601.01,5582489560,62990143284
2019/1/21,3600.37,3608.84,3558.54,3576.03,5004347059,62559869612
2019/1/22,3575.08,3620.75,3539.72,3604.58,5313623556,63065139424
2019/1/23,3605.56,3623.07,3565.31,3585.12,5433755649,62731361272
2019/1/24,3584.5,3616.09,3569.09,3600.87,5262869046,63014066012
2019/1/25,3607.39,3612.93,3575.6,3599.77,5265847539,63000985908
2019/1/26,3599.72,3654.93,3593.35,3602.46,5098183235,63054898963
2019/1/27,3604.69,3612.67,3567.25,3583.97,5570752966,62737274093
2019/1/28,3584.28,3586.75,3439.23,3470.45,6908930483,60756570314
2019/1/29,3468.87,3476.07,3400.82,3448.12,5897159493,60371874099
2019/1/30,3443.9,3495.17,3429.39,3486.18,5955112627,61044262622
2019/1/31,3485.41,3504.8,3447.92,3457.79,5831198271,60553903927
2019/2/1,3460.55,3501.95,3431.59,3487.95,5422926707,61088747491
2019/2/2,3484.63,3523.29,3467.57,3521.06,5071623601,61675119055
2019/2/3,3516.14,3521.39,3447.92,3464.01,5043937584,60681847608
2019/2/4,3467.21,3476.22,3442.59,3459.15,5332718886,60603083461
2019/2/5,3454.95,3478.15,3451.94,3466.36,5227549545,60735563490
2019/2/6,3469.09,3469.09,3398.57,3413.77,5482196038,59821158612
2019/2/7,3414.93,3427.95,3394.22,3399.47,5004962683,59578075991
2019/2/8,3401.38,3695.61,3391.02,3666.78,7735623101,64270269953
2019/2/9,3671.59,3679.94,3646.56,3671.2,6158833645,64354732475
2019/2/10,3673.2,3695.04,3640.98,3690.19,6282256903,64694025951
2019/2/11,3695.61,3695.61,3642.29,3648.43,6277056434,63968390250
2019/2/12,3642.75,3668.59,3618.56,3653.53,6480384532,64063755250
2019/2/13,3653.6,3669.75,3617.25,3632.07,6438903823,63694394519
2019/2/14,3631.17,3646.26,3607.7,3616.88,6271044418,63434486052
2019/2/15,3617.37,3647.8,3608.21,3620.81,6091952231,63509111125
2019/2/16,3615.27,3652.84,3615.27,3629.79,5934744052,63673369195
2019/2/17,3633.36,3680.54,3619.18,3673.84,7039512503,64453368779
2019/2/18,3671.37,3936.67,3669.98,3915.71,9908216640,68704389994
2019/2/19,3911.66,4010.88,3908.15,3947.09,9933626655,69262673238
2019/2/20,3946.68,4000.49,3926.25,3999.82,8693373948,70194350042
2019/2/21,4000.26,4010.01,3940.11,3954.12,7775128102,69398333876
2019/2/22,3952.41,4006.54,3950.82,4005.53,7826525254,70308555857
2019/2/23,3998.92,4166.29,3968.73,4142.53,8922258316,72720867208
2019/2/24,4145.46,4210.64,3793.71,3810.43,10794227451,66897483404
2019/2/25,3807,3913.71,3807,3882.7,9318796067,68173204651
2019/2/26,3878.7,3891.58,3837.99,3854.36,7931218996,67683296223
2019/2/27,3857.48,3888.8,3787.06,3851.05,8301309684,67631949500
2019/2/28,3848.26,3906.06,3845.82,3854.79,8399767798,67704774107
2019/3/1,3853.76,3907.8,3851.69,3859.58,7661247975,67796965743
2019/3/2,3855.32,3874.61,3832.13,3864.42,7578786076,67888255371
2019/3/3,3862.27,3875.48,3836.91,3847.18,7253558152,67592376373
2019/3/4,3845.09,3867.38,3733.75,3761.56,9029175788,66094551587
2019/3/5,3759.83,3903.92,3745.18,3896.38,10174126415,68470655400
2019/3/6,3897.08,3919.51,3871.46,3903.94,9175291529,68609885776
2019/3/7,3903.38,3939.37,3894.11,3911.48,9584165519,68749421311
2019/3/8,3913.23,3950.43,3875.23,3901.13,10638638944,68574579320
2019/3/9,3894.55,3987.24,3892.39,3963.31,10796103518,69674508655
2019/3/10,3966.17,3966.17,3924.38,3951.6,9713267607,69475297370
2019/3/11,3953.74,3966.38,3889.24,3905.23,10125901903,68666928025
2019/3/12,3903.76,3926.89,3863.56,3909.16,9809887079,68743000581
2019/3/13,3913.05,3926.6,3891.9,3906.72,9469184841,68706700381
2019/3/14,3905.58,3946.5,3901.3,3924.37,10480789570,69024696307
2019/3/15,3926.66,3968.54,3914.02,3960.91,9394210605,69675002377
2019/3/16,3963.9,4077.04,3961.66,4048.73,9856166973,71227967573
2019/3/17,4047.72,4054.12,4006.41,4025.23,8221625400,70821939585
2019/3/18,4029.97,4071.56,4009.12,4032.51,9646954186,70958165407
2019/3/19,4032.69,4082.22,4023.81,4071.19,9344919956,71647703828
2019/3/20,4070.79,4089.46,4031.11,4087.48,10175916388,71942444088
2019/3/21,4083.95,4097.36,4005.15,4029.33,10831212662,70926226882
2019/3/22,4028.51,4053.91,4021.54,4023.97,9252935969,70840048102
2019/3/23,4022.71,4049.88,4015.96,4035.83,9578850549,71056017910
2019/3/24,4035.16,4040.7,4006.19,4022.17,9144851065,70823042992
2019/3/25,4024.11,4038.84,3934.03,3963.07,10359818883,69789872373
2019/3/26,3969.23,3985.08,3944.75,3985.08,10707678815,70184147203
2019/3/27,3984.24,4087.07,3977.81,4087.07,10897131934,71987847571
2019/3/28,4087.58,4094.9,4040.27,4069.11,9353915899,71678998915
2019/3/29,4068.3,4113.5,4034.1,4098.37,10918665557,72202088875
2019/3/30,4092.14,4296.81,4053.91,4106.66,9732688060,72355190645
2019/3/31,4105.46,4113.02,4094.1,4105.4,9045122443,72339379036
2019/4/1,4105.36,4164.95,4096.9,4158.18,10157794171,73269368747
2019/4/2,4156.92,4905.95,4155.32,4879.88,21315047816,85986009273
2019/4/3,4879.96,5307,4876.62,4973.02,22899891582,87655288145
2019/4/4,4971.31,5063.16,4836.79,4922.8,18251810240,86778727821
2019/4/5,4922.81,5053.51,4919.49,5036.68,16837325387,88796118650
2019/4/6,5036.79,5205.82,4992.22,5059.82,16929795194,89212733450
2019/4/7,5062.79,5235.19,5050.41,5198.9,16655416140,91674230186
2019/4/8,5199.84,5318.84,5148.21,5289.77,17154113634,93286365973
2019/4/9,5289.92,5289.92,5167.42,5204.96,14722104361,91799330425
2019/4/10,5204.11,5421.65,5193.38,5324.55,15504590933,93918439274
2019/4/11,5325.08,5354.23,5017.3,5064.49,16555616019,89341168457
2019/4/12,5061.2,5103.27,4955.85,5089.54,13675206313,89792633045
2019/4/13,5088.85,5127.12,5061.59,5096.59,10823289598,89925574875
2019/4/14,5095.76,5184.02,5053.57,5167.72,10391952498,91188595341
2019/4/15,5167.32,5196.61,5024.07,5067.11,12290155061,89422237603
2019/4/16,5066.58,5238.95,5055.19,5235.56,11618660197,92404613297
2019/4/17,5236.14,5274.28,5219.21,5251.94,12438480677,92702617458
2019/4/18,5251.48,5319.99,5250.51,5298.39,13256489918,93532402741
2019/4/19,5298.15,5336.68,5233.34,5303.81,13780238655,93638345002
2019/4/20,5304.16,5358.49,5295.88,5337.89,13169647522,94248717444
2019/4/21,5335.88,5359.93,5257.34,5314.53,13731844223,93847052256
2019/4/22,5312.49,5422.69,5280.28,5399.37,14601631648,95354207776
2019/4/23,5399.37,5633.8,5389.41,5572.36,15867308108,98417387004
2019/4/24,5571.51,5642.04,5418.26,5464.87,17048033399,96530038144
2019/4/25,5466.52,5542.24,5181.34,5210.52,15330283408,92046492864
2019/4/26,5210.3,5383.63,5177.37,5279.35,16812108040,93272287960
2019/4/27,5279.47,5310.75,5233.64,5268.29,13111274675,93086156556
2019/4/28,5271.75,5326.23,5255.68,5285.14,12819992056,93391244395
2019/4/29,5284.86,5311.27,5216.49,5247.35,13735490672,92737510865
2019/4/30,5247.73,5363.26,5224.19,5350.73,13878964574,94573826827
2019/5/1,5350.91,5418,5347.65,5402.7,13679528236,95501110091
2019/5/2,5402.42,5522.26,5394.22,5505.28,14644460907,97330112147
2019/5/3,5505.55,5865.88,5490.2,5768.29,18720780006,1.01986E+11
2019/5/4,5769.2,5886.89,5645.47,5831.17,17567780766,1.03112E+11
2019/5/5,5831.07,5833.86,5708.04,5795.71,14808830723,1.02494E+11
2019/5/6,5791.69,5802.96,5653.69,5746.81,15737171804,1.0164E+11
2019/5/7,5745.6,5988.18,5741.4,5829.5,18026409033,1.03112E+11
2019/5/8,5849.48,5989.98,5794.72,5982.46,15320605300,1.05829E+11
2019/5/9,5982.32,6183.04,5982.32,6174.53,16784645411,1.09239E+11
2019/5/10,6175.82,6434.62,6161.52,6378.85,19419875368,1.12863E+11
2019/5/11,6379.67,7333,6375.7,7204.77,28867562329,1.27488E+11
2019/5/12,7203.51,7503.87,6815.77,6972.37,27773333680,1.2339E+11
2019/5/13,6971.18,8047.41,6898.28,7814.92,28677672181,1.38317E+11
2019/5/14,7807.88,8268.71,7696.39,7994.42,32031452227,1.41509E+11
2019/5/15,7989.37,8216.42,7899.11,8205.17,28344112920,1.45254E+11
2019/5/16,8194.5,8320.82,7729.61,7884.91,33167197581,1.396E+11
2019/5/17,7886.93,7929.15,7038.12,7343.9,30066644905,1.30035E+11
2019/5/18,7341.66,7447.27,7251.5,7271.21,21354286562,1.28762E+11
2019/5/19,7267.96,8261.94,7267.96,8197.69,25902422040,1.45185E+11
2019/5/20,8196.92,8200.97,7678.78,7978.31,23843404340,1.41316E+11
2019/5/21,7977.97,8062.17,7843.34,7963.33,25127245056,1.41066E+11
2019/5/22,7956.29,7997.61,7615.99,7680.07,24719473175,1.36064E+11
2019/5/23,7677.27,7943.79,7533.2,7881.85,24457107820,1.39654E+11
2019/5/24,7881.7,8140.72,7824.45,7987.37,25919126991,1.41539E+11
2019/5/25,7991.89,8117.93,7965.98,8052.54,22256813107,1.42708E+11
2019/5/26,8055.21,8687.52,7924.67,8673.22,26677970092,1.53725E+11
2019/5/27,8674.07,8907.17,8668.7,8805.78,27949839564,1.56094E+11
2019/5/28,8802.76,8807.02,8634.72,8719.96,24226919267,1.5459E+11
2019/5/29,8718.59,8755.85,8482.73,8659.49,23473479966,1.53537E+11
2019/5/30,8661.76,9008.31,8221.27,8319.47,29246528551,1.47525E+11
2019/5/31,8320.29,8586.66,8172.55,8574.5,25365190957,1.5206E+11
2019/6/1,8573.84,8625.6,8481.58,8564.02,22488303544,1.5189E+11
2019/6/2,8565.47,8809.3,8561.24,8742.96,20266216022,1.55077E+11
2019/6/3,8741.75,8743.5,8204.19,8208.99,22004511436,1.45619E+11
2019/6/4,8210.99,8210.99,7564.49,7707.77,24609731549,1.36743E+11
2019/6/5,7704.34,7901.85,7668.67,7824.23,21760923463,1.38825E+11
2019/6/6,7819.63,7937.34,7571.47,7822.02,19474611077,1.38801E+11
2019/6/7,7826.9,8126.15,7788.37,8043.95,19141423231,1.42755E+11
2019/6/8,8036.77,8076.89,7837.61,7954.13,16522722810,1.41173E+11
2019/6/9,7949.67,7975.97,7583.22,7688.08,16610726547,1.36465E+11
2019/6/10,7692.28,8031.91,7586.73,8000.33,18689275117,1.42023E+11
2019/6/11,8004.24,8026.39,7772.8,7927.71,17107279932,1.40749E+11
2019/6/12,7925.43,8196.65,7862.36,8145.86,19034432883,1.44635E+11
2019/6/13,8145.55,8311.57,8087.06,8230.92,18669407147,1.4616E+11
2019/6/14,8230.9,8710.64,8183.39,8693.83,19831162906,1.54399E+11
2019/6/15,8689.75,8859.13,8618.4,8838.38,18371033226,1.56982E+11
2019/6/16,8841.44,9335.87,8814.56,8994.49,23348550311,1.59769E+11
2019/6/17,8988.92,9416.41,8988.92,9320.35,15562951919,1.65573E+11
2019/6/18,9335.47,9348.37,9004.9,9081.76,15848210536,1.61354E+11
2019/6/19,9078.73,9299.62,9070.4,9273.52,15546809946,1.64781E+11
2019/6/20,9273.06,9594.42,9232.48,9527.16,17846823784,1.69305E+11
2019/6/21,9525.07,10144.56,9525.07,10144.56,20624008643,1.80293E+11
2019/6/22,10175.92,11157.35,10107.04,10701.69,29995204861,1.90214E+11
2019/6/23,10696.69,11246.14,10556.1,10855.37,20998326502,1.9297E+11
2019/6/24,10853.74,11065.9,10610.43,11011.1,19271652365,1.95763E+11
2019/6/25,11007.2,11790.92,11007.2,11790.92,24879684533,2.09648E+11
2019/6/26,11778.58,13796.49,11755.6,13016.23,45105733173,2.31462E+11
2019/6/27,13017.12,13311.14,10491.85,11182.81,39977475223,1.98879E+11
2019/6/28,11162.17,12445.18,10914.49,12407.33,35087757766,2.20681E+11
2019/6/29,12400.76,12400.91,11508.38,11959.37,29923961128,2.1274E+11
2019/6/30,11931.99,12178.38,10799.01,10817.16,27256473494,1.92442E+11
2019/7/1,10796.93,11206.44,10089.31,10583.13,29378589324,1.88298E+11
2019/7/2,10588.68,10912.19,9737.88,10801.68,31015895223,1.92207E+11
2019/7/3,10818.16,11968.08,10818.16,11961.27,30796494294,2.12867E+11
2019/7/4,11972.72,12006.08,11166.57,11215.44,25920294033,1.99617E+11
2019/7/5,11203.1,11395.66,10874.96,10978.46,23838480210,1.95425E+11
2019/7/6,10982.54,11620.97,10982.54,11208.55,21092024306,1.99546E+11
2019/7/7,11217.62,11541.62,11148.8,11450.85,19369044277,2.03882E+11
2019/7/8,11446.6,12345.83,11393.37,12285.96,23482551458,2.18778E+11
2019/7/9,12284.33,12779.13,12233.26,12573.81,28167921523,2.23928E+11
2019/7/10,12571.54,13129.53,11710.98,12156.51,33627574244,2.16516E+11
2019/7/11,12139.71,12144.62,11158.92,11358.66,28595327690,2.02324E+11
2019/7/12,11354.3,11905.49,11179.14,11815.99,23534692797,2.10494E+11
2019/7/13,11813.13,11841.96,10908.48,11392.38,21042616384,2.02968E+11
2019/7/14,11381.02,11451.2,10234.58,10256.06,22486000001,1.82742E+11
2019/7/15,10257.84,11052.77,9992.01,10895.09,25384047207,1.94148E+11
2019/7/16,10896.65,10996.63,9448.11,9477.64,24151199070,1.68909E+11
2019/7/17,9471.21,9963.13,9163.13,9693.8,24569921549,1.72777E+11
2019/7/18,9698.5,10736.84,9376.8,10666.48,25187024648,1.9013E+11
2019/7/19,10653.96,10716.98,10229.63,10530.73,20727426310,1.87726E+11
2019/7/20,10525.82,11048.66,10451.28,10767.14,20206615155,1.91964E+11
2019/7/21,10777.53,10841.89,10389.6,10599.11,17130580467,1.88987E+11
2019/7/22,10596.95,10651.79,10154.92,10343.11,16334414913,1.84443E+11
2019/7/23,10346.75,10346.75,9883.6,9900.77,17851916995,1.76573E+11
2019/7/24,9887.73,9908.8,9614.31,9811.93,17398734322,1.75006E+11
2019/7/25,9809.1,10154.25,9773.96,9911.84,15821952090,1.76806E+11
2019/7/26,9913.13,9916.52,9717.98,9870.3,14495714483,1.76086E+11
2019/7/27,9871.16,10167.32,9411.52,9477.68,16817809536,1.691E+11
2019/7/28,9491.63,9575.55,9252.3,9552.86,13738687093,1.70462E+11
2019/7/29,9548.18,9681.65,9472.95,9519.15,13791445323,1.6988E+11
2019/7/30,9522.33,9701.76,9437.34,9607.42,13829811132,1.71472E+11
2019/7/31,9604.05,10085.63,9598.1,10085.63,16631520648,1.80029E+11
2019/8/1,10077.44,10446.92,9922.02,10399.67,17165337858,1.85653E+11
2019/8/2,10402.04,10657.95,10371.01,10518.17,17489094082,1.87791E+11
2019/8/3,10519.28,10946.78,10503.5,10821.73,15352685061,1.93234E+11
2019/8/4,10821.63,11009.21,10620.28,10970.18,16530894787,1.95908E+11
2019/8/5,10960.74,11895.09,10960.74,11805.65,23875988832,2.10849E+11
2019/8/6,11811.55,12273.82,11290.73,11478.17,23635107660,2.05023E+11
2019/8/7,11476.19,12036.99,11433.7,11941.97,22194988641,2.1333E+11
2019/8/8,11954.04,11979.42,11556.17,11966.41,19481591730,2.13788E+11
2019/8/9,11953.47,11970.46,11709.75,11862.94,18339989960,2.11961E+11
2019/8/10,11861.56,11915.66,11323.9,11354.02,18125355447,2.0289E+11
2019/8/11,11349.74,11523.58,11248.29,11523.58,15774371518,2.05942E+11
2019/8/12,11528.19,11528.19,11320.95,11382.62,13647198229,2.03441E+11
2019/8/13,11385.05,11420.05,10830.33,10895.83,16681503537,1.94763E+11
2019/8/14,10889.49,10889.56,10028.14,10051.7,19990838300,1.79693E+11
2019/8/15,10038.42,10437.41,9675.32,10311.55,22899115082,1.84358E+11
2019/8/16,10319.42,10524.35,9855.48,10374.34,20228207096,1.855E+11
2019/8/17,10358.72,10452.62,10086.7,10231.74,13778035685,1.82967E+11
2019/8/18,10233.01,10487.07,10119.09,10345.81,12999813869,1.85023E+11
2019/8/19,10350.28,10916.05,10313.2,10916.05,16038264603,1.95243E+11
2019/8/20,10916.35,10947.04,10618.96,10763.23,15053082175,1.9253E+11
2019/8/21,10764.57,10798.73,9962.72,10138.05,19473084768,1.81365E+11
2019/8/22,10142.52,10233,9831.46,10131.06,17097508856,1.81257E+11
2019/8/23,10136.31,10442.44,10078.19,10407.97,15627023886,1.86231E+11
2019/8/24,10407.64,10418.02,9982.3,10159.96,15451030650,1.81814E+11
2019/8/25,10160.74,10304.62,10008.79,10138.52,14153856610,1.8145E+11
2019/8/26,10126.3,10512.33,10126.3,10370.82,18438654080,1.85625E+11
2019/8/27,10372.83,10381.33,10087.3,10185.5,14762609503,1.82326E+11
2019/8/28,10203.43,10279.37,9716.66,9754.42,17603790323,1.74627E+11
2019/8/29,9756.79,9756.79,9421.63,9510.2,17045878501,1.70275E+11
2019/8/30,9514.84,9656.12,9428.3,9598.17,13595263986,1.71869E+11
2019/8/31,9597.54,9673.22,9531.8,9630.66,11454806419,1.72471E+11
2019/9/1,9630.59,9796.76,9582.94,9757.97,11445355859,1.74768E+11
2019/9/2,9757.47,10396.59,9730.65,10346.76,17248102294,1.85333E+11
2019/9/3,10345.73,10736.1,10308.55,10623.54,19384917989,1.90312E+11
2019/9/4,10621.18,10762.64,10434.71,10594.49,16742664769,1.8981E+11
2019/9/5,10588.18,10627.27,10516.42,10575.53,14551239508,1.89492E+11
2019/9/6,10578.2,10898.76,10292.3,10353.3,19536574783,1.8553E+11
2019/9/7,10353.93,10558.67,10348.92,10517.25,15307366476,1.88489E+11
2019/9/8,10518.11,10595.64,10409.09,10441.28,13670567493,1.8715E+11
2019/9/9,10443.23,10450.31,10144.93,10334.97,17595943368,1.85264E+11
2019/9/10,10336.41,10394.35,10020.57,10115.98,14906809639,1.81361E+11
2019/9/11,10123.03,10215.95,9980.78,10178.37,15428063426,1.82503E+11
2019/9/12,10176.82,10442.25,10099.24,10410.13,15323563925,1.86679E+11
2019/9/13,10415.36,10441.49,10226.6,10360.55,14109864675,1.85809E+11
2019/9/14,10345.4,10422.13,10291.69,10358.05,13468713124,1.85784E+11
2019/9/15,10356.47,10387.03,10313.09,10347.71,12043433567,1.85618E+11
2019/9/16,10347.22,10386.87,10189.74,10276.79,15160167779,1.84367E+11
2019/9/17,10281.51,10296.77,10199.74,10241.27,15304603363,1.83749E+11
2019/9/18,10247.8,10275.93,10191.47,10198.25,16169268880,1.82999E+11
2019/9/19,10200.5,10295.67,9851.69,10266.41,19937691247,1.84241E+11
2019/9/20,10266.32,10285.87,10132.19,10181.64,14734189639,1.82739E+11
2019/9/21,10183.65,10188.1,10000.71,10019.72,13425266806,1.79853E+11
2019/9/22,10024.12,10074.44,9922.53,10070.39,13199651698,1.80784E+11
2019/9/23,10067.96,10074.24,9727.14,9729.32,15144925408,1.74675E+11
2019/9/24,9729.32,9804.32,8370.8,8620.57,25002886689,1.54786E+11
2019/9/25,8603.43,8744.83,8325.4,8486.99,21744728353,1.52404E+11
2019/9/26,8487.67,8515.69,7895.63,8118.97,19258205289,1.45812E+11
2019/9/27,8113.1,8271.52,7965.92,8251.85,16408941156,1.48213E+11
2019/9/28,8251.27,8285.62,8125.43,8245.92,14141152736,1.48123E+11
2019/9/29,8246.04,8261.71,7990.5,8104.19,13034629109,1.4559E+11
2019/9/30,8104.23,8314.23,7830.76,8293.87,17115474183,1.49012E+11
2019/10/1,8299.72,8497.69,8232.68,8343.28,15305343413,1.49914E+11
2019/10/2,8344.21,8393.04,8227.7,8393.04,13125712443,1.50824E+11
2019/10/3,8390.77,8414.23,8146.44,8259.99,13668823409,1.48448E+11
2019/10/4,8259.49,8260.06,8151.24,8205.94,13139456229,1.47492E+11
2019/10/5,8210.15,8215.53,8071.12,8151.5,12200497197,1.46529E+11
2019/10/6,8149.88,8161.41,7958.85,7988.16,13160830305,1.43608E+11
2019/10/7,7989.12,8308.45,7905.77,8245.62,18009742607,1.48253E+11
2019/10/8,8246.85,8332.72,8185.76,8228.78,15592264032,1.47966E+11
2019/10/9,8229.84,8627.71,8169.3,8595.74,19384942333,1.5458E+11
2019/10/10,8585.28,8625.27,8471.93,8586.47,17618660671,1.54431E+11
2019/10/11,8585.26,8721.78,8316.18,8321.76,19604381101,1.49686E+11
2019/10/12,8315.66,8415.24,8313.34,8336.56,14532641605,1.49966E+11
2019/10/13,8336.9,8470.99,8276.61,8321.01,13808286059,1.49701E+11
2019/10/14,8320.83,8390.21,8284.13,8374.69,15151387859,1.5068E+11
2019/10/15,8373.46,8410.71,8182.71,8205.37,15220412632,1.4765E+11
2019/10/16,8204.67,8216.81,7985.09,8047.53,16071646996,1.44824E+11
2019/10/17,8047.81,8134.83,8000.94,8103.91,14313052244,1.45854E+11
2019/10/18,8100.93,8138.41,7902.16,7973.21,15651592610,1.43518E+11
2019/10/19,7973.8,8082.63,7944.78,7988.56,13797825640,1.43808E+11
2019/10/20,7997.81,8281.82,7949.44,8222.08,15504249442,1.48027E+11
2019/10/21,8225.12,8296.69,8196.42,8243.72,15868748866,1.48433E+11
2019/10/22,8243.4,8296.65,8074.46,8078.2,16803377857,1.4547E+11
2019/10/23,8076.23,8093,7469.32,7514.67,21942878958,1.35337E+11
2019/10/24,7509.73,7532.87,7446.99,7493.49,16268708849,1.34968E+11
2019/10/25,7490.7,8691.54,7479.98,8660.7,28705065488,1.56007E+11
2019/10/26,8667.58,10021.74,8662.62,9244.97,44496255609,1.66547E+11
2019/10/27,9241.71,9749.53,9112.54,9551.71,32593129501,1.72087E+11
2019/10/28,9565.1,9805.12,9256.15,9256.15,30948255332,1.66777E+11
2019/10/29,9248.44,9516.18,9232.65,9427.69,28426779937,1.69884E+11
2019/10/30,9422.46,9426.87,9085.37,9205.73,27706531577,1.659E+11
2019/10/31,9202.46,9383.16,9028.72,9199.58,26583653947,1.65804E+11
2019/11/1,9193.99,9275.66,9132.05,9261.1,24324691031,1.66928E+11
2019/11/2,9259.78,9377.49,9249.59,9324.72,21242676385,1.6809E+11
2019/11/3,9324.79,9379.81,9141.25,9235.35,21132220847,1.66495E+11
2019/11/4,9235.61,9505.05,9191.49,9412.61,26170255634,1.69706E+11
2019/11/5,9413,9457.42,9256.93,9342.53,26198609048,1.6846E+11
2019/11/6,9340.86,9423.24,9305.91,9360.88,23133895765,1.68806E+11
2019/11/7,9352.39,9368.48,9202.35,9267.56,22700383839,1.67139E+11
2019/11/8,9265.37,9272.76,8775.53,8804.88,24333037836,1.58809E+11
2019/11/9,8809.47,8891.82,8793.16,8813.58,17578630606,1.58981E+11
2019/11/10,8812.49,9103.83,8806.16,9055.53,20587919881,1.63364E+11
2019/11/11,9056.92,9081.28,8700.61,8757.79,20265510765,1.5801E+11
2019/11/12,8759.75,8853.77,8685.43,8815.66,20309769107,1.59069E+11
2019/11/13,8812.03,8836.84,8761.65,8808.26,17545755405,1.5895E+11
2019/11/14,8811.94,8826.94,8692.55,8708.1,19084739975,1.57161E+11
2019/11/15,8705.71,8730.87,8484.84,8491.99,21796856471,1.53277E+11
2019/11/16,8491.17,8592,8473.97,8550.76,16495389808,1.54354E+11
2019/11/17,8549.47,8727.79,8500.97,8577.98,18668638897,1.54862E+11
2019/11/18,8573.98,8653.28,8273.57,8309.29,21579470673,1.50026E+11
2019/11/19,8305.13,8408.52,8099.96,8206.15,21083613816,1.48178E+11
2019/11/20,8203.61,8237.24,8010.51,8027.27,20764300437,1.44963E+11
2019/11/21,8023.64,8110.1,7597.38,7642.75,22514243371,1.38032E+11
2019/11/22,7643.57,7697.38,6936.71,7296.58,34242315785,1.31792E+11
2019/11/23,7296.16,7442.26,7151.42,7397.8,21008924418,1.33636E+11
2019/11/24,7398.63,7408.58,7029.29,7047.92,30433517289,1.27327E+11
2019/11/25,7039.98,7319.86,6617.17,7146.13,42685231262,1.29113E+11
2019/11/26,7145.16,7320.23,7098.57,7218.37,21129505542,1.30429E+11
2019/11/27,7220.88,7619.69,6974.17,7531.66,23991412764,1.36103E+11
2019/11/28,7536.82,7730.07,7454.12,7463.11,19050116751,1.34879E+11
2019/11/29,7466.73,7781.18,7460.76,7761.24,19709695456,1.4028E+11
2019/11/30,7764.06,7836.1,7515.85,7569.63,17158194786,1.36829E+11
2019/12/1,7571.62,7571.62,7291.34,7424.29,18720708479,1.34215E+11
2019/12/2,7424.04,7474.82,7233.4,7321.99,17082040706,1.32379E+11
2019/12/3,7323.98,7418.86,7229.36,7320.15,14797485769,1.3236E+11
2019/12/4,7320.13,7539.78,7170.92,7252.03,21664240918,1.31143E+11
2019/12/5,7253.24,7743.43,7232.68,7448.31,18816085231,1.34706E+11
2019/12/6,7450.56,7547,7392.18,7547,18104466307,1.36505E+11
2019/12/7,7547.27,7589.95,7525.71,7556.24,15453520564,1.36687E+11
2019/12/8,7551.34,7634.61,7476.09,7564.35,15409908086,1.36847E+11
2019/12/9,7561.8,7618.09,7365.99,7400.9,17872021272,1.33904E+11
2019/12/10,7397.13,7424.02,7246.04,7278.12,18249031195,1.31696E+11
2019/12/11,7277.2,7324.16,7195.53,7217.43,16350490689,1.3061E+11
2019/12/12,7216.74,7266.64,7164.74,7243.13,18927080224,1.31087E+11
2019/12/13,7244.66,7293.56,7227.12,7269.68,17125736940,1.31581E+11
2019/12/14,7268.9,7308.84,7097.21,7124.67,17137029730,1.2897E+11
2019/12/15,7124.24,7181.08,6924.38,7152.3,16881129804,1.29481E+11
